	OTU100-unweighted_unifrac-PC1	OTU100-weighted_unifrac-PC1	OTU100-bray_curtis-PC1	OTU100-jaccard-PC1	OTU100-faith_pd-PC1	OTU100-observed_otus-PC1
udca.trial.6PDK8YL3JA93M	0.1670892782232415	-0.07149086211385225	0.05197926895003424	0.046535590651463773	13.9637927215	119.0
udca.trial.6PY6EP17ZSYOF	-0.14588871141687146	0.24597426713230938	0.14251717773434605	0.025838815941764376	9.0759613415	62.0
udca.trial.6QBFXBKBPIBH9	-0.17979789449826325	0.09851140030569168	-0.10590668184032677	-0.12435308481086463	10.0886101675	67.0
udca.trial.6R2VJ7PB4N98M	0.1035767682221216	0.13752096085649104	0.1924166063880989	0.08515709883396297	12.228296469500004	90.0
udca.trial.6R84R8GW72O5F	0.024129779876937565	0.11359351810258121	0.05191154715212444	0.020425955665524825	10.8576953715	74.0
udca.trial.6RI8GXDUIQJWM	-0.03533452042410769	0.2120065130263884	0.057267687406473006	0.03336211585910612	11.3769696605	89.0
udca.trial.6RIULKB2TG1A0	-0.2324635665884311	0.14991867917649118	-0.1878884534763867	-0.13906841146056678	8.4789263445	51.0
udca.trial.6RTNHLZSNBLVX	0.00991739123368576	0.08595557322062812	0.16005228501903743	0.05736124807954569	11.790420060499999	89.0
udca.trial.6S3IA5OGVPULH	0.11631421835628694	0.18438643418423573	0.18731856386648874	0.08540532790133756	13.5437748975	94.0
udca.trial.6S3R7AWQYZHN4	-0.1425593051020796	-0.04101598354251547	-0.059337170713014205	-0.06118687363602473	12.5577866915	108.0
udca.trial.6SBIKRFZIZSHI	-0.13291095858967356	-0.28656395169155335	-0.19661565487919178	-0.04679629622541452	11.0069849215	79.0
udca.trial.6SPOO11V8FDG1	-0.10039727120402725	0.3481201948635473	0.08470187980325888	0.012014072801867254	8.8550881945	45.0
udca.trial.6T2Y6NKYY4Q8V	-0.13744792071834697	0.05286935561812855	-0.13442184752617423	-0.1461556451651403	11.5151721655	84.0
udca.trial.6T7SOBQC7D739	0.0120558114253525	0.002152231084290726	0.041325932580595186	-0.012452385401557598	13.283487176500001	88.0
udca.trial.6TD1WCHX9SM02	-0.14621154674587428	0.20312012240212837	-0.005868504207620095	-0.10289581195412774	8.868433749500001	41.0
udca.trial.6TDO0ZF5KI3DG	0.20389398909546178	0.08285806261076112	0.1460671616079094	0.08045295900083406	14.5722512465	103.0
udca.trial.6TL26Y9FX2JW3	-0.006544965677771245	0.038503180706053006	0.21689866518408424	0.07171042495648104	10.930788169500001	84.0
udca.trial.6TOFE66LSMK8P	0.1802612049354754	-0.00535851612143868	0.10980327196893692	0.08893146312385104	14.3264081915	121.0
udca.trial.6UBU5CJXFQWJE	-0.16212508688636817	-0.2688207160077706	-0.2099111050178845	-0.04506715140907285	9.8199943935	73.0
udca.trial.6URLTEUON159T	-0.014343239320805536	0.18688250294216888	-0.005683109211863285	-0.006145086897504443	11.3682446865	77.0
udca.trial.6UUZ0MRUIL5MF	-0.13248971448299257	-0.09808098155390531	-0.10692172174754312	-0.07221917879712425	9.498000718500002	78.0
udca.trial.6V5RWOGKCGQ8C	-0.12459240156355324	-0.1273140518547548	-0.18872436614770102	-0.05114688203160166	10.016460529499998	74.0
udca.trial.6VTR9MTUOJG5R	0.1062666026675485	0.11853047852437593	0.20523797515369757	0.05868603039486558	11.7602471055	82.0
udca.trial.6WHS5G4EMD9TU	-0.10433499096666814	-0.08691970694654542	-0.13256516340839	-0.08407034528785794	11.115699973499998	68.0
udca.trial.6XLTMGXZUQZ9Z	0.023957324460811925	-0.13486422000087595	-0.0009892183824785584	0.05357563561186288	12.8250512875	94.0
udca.trial.6XODARMWY2YY8	-0.14187102016385417	0.17053457443239678	0.12205328914746956	-0.025548658555089736	8.938878626500003	53.0
udca.trial.6YCLKV8HDFBXA	0.2154410669405437	0.1025500271680213	0.17454689581161634	0.06865855218723126	14.715795151500002	122.0
udca.trial.6YUR40U7Y49B6	0.20346264666314465	0.10964126944109825	0.17728620515572624	0.073540088668543	16.358459829500006	115.0
udca.trial.6ZDVZB250YIE7	-0.061780567619514226	0.07117601449818549	-0.08644246640825119	-0.08618973827107389	11.9801582275	88.0
udca.trial.6ZOOVCQUUU304	-0.09572305146087573	0.3394427385488718	0.12948706897627	0.03105373675456008	9.0835178825	57.0
udca.trial.6ZTY3DIFX9HWX	0.035289871708378405	0.11631066353095597	0.0653144149805537	0.07095804493357498	11.4277008225	78.0
udca.trial.7076354A17QZ3	-0.023425097222257735	0.16542846279478846	0.056777650643127245	-0.06375875542619988	12.490652111500001	76.0
udca.trial.70HBBOYHYMQGY	-0.03519860944219742	-0.2617366412458466	-0.22140371083671972	-0.051944265815733734	10.2080547765	51.0
udca.trial.70NH4CSV0SDJG	0.034435468078732975	0.1442398640934179	-0.04255942632325098	0.03252682165479236	14.176396657500002	118.0
udca.trial.713HPKBWBC9BI	0.04507605178413766	-0.09622749943144394	0.040999328185943255	0.05721853073356194	10.0888211175	66.0
udca.trial.71W45WJJF4WSC	0.05655609577709948	0.06310497501183826	0.22822057411019792	0.03026720693133053	10.548663384500001	66.0
udca.trial.71Z9YU5OT6DTZ	0.1374794523301241	0.10711778597493433	0.1942925340836026	0.07205469196969758	14.019901118500002	106.0
udca.trial.721ZIK8CS9T2J	0.03812532614180339	-0.025463424632046143	0.07343113481862693	0.07116125425499072	11.335349304500001	80.0
udca.trial.728LA4RZSTAHR	0.01442411421843093	-0.269584384236037	-0.13108243811912454	-0.008855222635535138	13.0488526775	106.0
udca.trial.72I1MMONOKSL9	-0.003873965951668581	-0.26077297107900743	-0.10367417764792769	0.002912502144551771	8.9210173815	41.0
udca.trial.73RCBO9TZDWY7	0.1920335035225276	-0.1603756259541173	0.01654958295385658	0.04615103300780777	16.3638266255	133.0
udca.trial.73RJPYKUGWG96	-0.10467128492985545	-0.04512763211725941	-0.12010399841338983	-0.07982931736306322	10.3118289045	84.0
udca.trial.741G1D6SB1SPE	-0.2319273480892724	0.09464524415955887	-0.14597399907328593	-0.11334902863389915	8.4850714275	33.0
udca.trial.74I4A2KBI29LI	-0.008984863930731272	0.020661309530492562	0.07465717947342	0.043148652841077995	11.783473484499998	88.0
udca.trial.74KTTSMZH5OU2	-0.14336346904464622	-0.17364481169155582	-0.19717324742041623	-0.06264185813343247	9.6836057925	70.0
udca.trial.74SVN9BRQ6QGR	0.08585206829623139	0.14992804562782294	0.09072138644994283	0.05113351050221286	12.400721613499998	89.0
udca.trial.74Y3CF636V1MW	-0.05168178901199886	0.2585888916166538	0.15852417354517206	0.050117076683602595	11.173195169500001	70.0
udca.trial.74Z0C5JAEGRK	0.1643096572459696	-0.05729022654886872	0.04522953343969094	0.07265222977969737	13.2350017345	89.0
udca.trial.75JNLNM98V342	-0.11589136908366884	0.04970773257042755	-0.12174655852459046	-0.10714647045915221	11.8211672855	85.0
udca.trial.7613VS1JHSHO	-0.1360344133032546	-0.37844856648471215	-0.19666121540997797	-0.06327840159147702	11.2965652785	82.0
udca.trial.76CA1ZTWCNQKW	-0.14713576205225257	-0.22741596688660573	-0.2006883747124054	-0.0871359658933735	9.6235784095	57.0
udca.trial.76FFUXG1QP7MJ	0.1507416465734722	0.01133834063701937	-0.051314985657806254	0.05896534381754902	11.837198539500001	85.0
udca.trial.76NP2OFUH8SK7	0.114480961675139	0.3400180851399284	0.20592909972045514	0.08350371073174374	11.946150187500002	82.0
udca.trial.76TIA2OVIRL3	0.06701690248644353	-0.08245601631372751	-0.06959104489698881	0.05901620685712476	13.6326402305	103.0
udca.trial.76VGG4Z3193EL	0.08189363061619635	0.25590854619837433	0.256159296584771	0.02972167640415352	11.5806853015	74.0
udca.trial.775K5TW1CWZ5S	-0.023384820496524773	0.023629079692132345	0.07665025994924336	0.05152324816876057	11.849524569500003	90.0
udca.trial.778B8EVYXRI50	-0.04601677567377628	-0.24396775917907992	-0.029470935200683668	-0.029839916026753992	8.2474641785	40.0
udca.trial.77CS21CWO5XYE	-0.1786800462840247	0.0070718362646915705	-0.06802367660485664	-0.07943786225505128	10.3501104285	81.0
udca.trial.77UG3FC3OPX8W	0.18315338432816208	0.0013092977257072225	0.13431086431315095	0.060323989617095265	12.4771371725	87.0
udca.trial.78KD01H2TF5H6	0.114870367365157	0.13909223021393502	0.11170728743287	0.06492149137778325	11.5369371495	81.0
udca.trial.78NRQ4BIAQ9KG	0.03204322616031594	-0.1705601780535855	-0.2093631933067382	-0.062493055566271355	13.639554280499999	106.0
udca.trial.79H1TYDNAZI5C	0.13310924571559937	-0.04475638192781636	-0.061969656461567484	0.003282504106194744	12.3928928425	94.0
udca.trial.79P0LP7WCICAP	-0.015086370526061096	-0.044173459251759986	-0.028162468664855653	0.010304788453829377	11.9928836745	91.0
udca.trial.79Z5U9249XBSK	-0.06210041517355733	-0.15197112742833768	-0.20816996209492092	-0.04772522170355077	11.0671273815	100.0
udca.trial.7A1NZOTRRI7Q5	-0.15266658659512336	-0.2179024047566442	-0.18427643353217393	-0.05555831452666143	10.367168175500002	83.0
udca.trial.7A2J1GZA5HC56	-0.2002156834383629	-0.28952176479009295	-0.26767472610528975	-0.08156299285940329	9.3044942235	69.0
udca.trial.7A764UTMX79OL	0.03299975602917008	0.09684069775965394	0.09531599380251188	0.04458073514452264	13.0338136535	101.0
udca.trial.7A88CX4CTVOD	-0.23766918974772397	-0.139005559972924	-0.25931433279411154	-0.14208730164466002	9.7465165675	61.0
udca.trial.7AIC8E7AYIOM9	-0.1165397127912541	-0.1489012965504548	-0.14670506670030395	-0.08108384735683107	10.926253770499999	79.0
udca.trial.7ANSUP9WIGMU1	0.2062881265110251	0.2555193678734497	0.22941892767440114	0.06332878812714572	13.349890062499998	82.0
udca.trial.7BJU14BZ3KEE5	0.1236397176036028	0.21350757477187846	0.2281092398788682	0.13979297585208447	12.9962578015	100.0
udca.trial.7CAEL8BG4Q7QH	-0.1987403200052603	0.15495751215717168	-0.0660083888788309	-0.08316632357380845	9.2573217585	51.0
udca.trial.7CV9O3ZUOIKCX	-0.06041586480276368	0.0482911218740134	0.11653897211923156	-0.02144400219489869	11.3789264505	66.0
udca.trial.7D6FRNDIPTZAL	0.1852597778538882	0.07814868644168935	0.07067424211158409	0.04342323724403327	15.198640073500002	107.0
udca.trial.7D96U8DGAOI9T	-0.04564229716856984	0.0328525953282457	0.09353097681421413	-0.026418964600902033	11.9147949105	86.0
udca.trial.7ENZOFYHR6OL7	0.023906799072381135	0.03394472923356594	-0.07497016302521294	0.011982861290591522	10.7877166505	75.0
udca.trial.7FAKID3WGIY1T	-0.1684240003921624	-0.2455587043459495	-0.2541218636086347	-0.08734386237954356	11.9524565575	99.0
udca.trial.7G01G2JLMUBXD	0.006352945347365358	0.2560795305502846	0.11401728310472854	-0.0060822958907772555	9.8800820435	68.0
udca.trial.7G2QZSM9LXR5X	0.0009486070076183105	-0.1731631394058546	-0.2352500720799033	0.00848090708944716	12.5753432645	110.0
udca.trial.7H8XERIK4GI7W	0.23992882694901696	-0.19159937296613616	-0.020055540998345566	0.06715420483855102	17.1767332875	154.0
udca.trial.7HK3IAW85RX5K	0.0014440792678623267	0.014376743743441828	0.0685668134074239	0.01470389370355222	11.9538850175	81.0
udca.trial.7HRG5ET8WL9XJ	0.10944058330661137	0.26785252570444157	0.07905289092787637	0.03954355877826038	12.6503182175	71.0
udca.trial.7HUTCMQES5AA5	-0.11371528722998825	-0.04501698260184055	-0.06962834441542387	-0.10051919700918198	12.2329889845	95.0
udca.trial.7HXLY2NLYQX01	0.15150621677297876	-0.023417244578322022	0.09209032253768651	0.027661098962678016	14.623049028499999	115.0
udca.trial.7I4PO1CCMAMQD	-0.06998081714166565	-0.23415514258739403	-0.11177025625642628	0.02822540456861323	9.9002729385	66.0
udca.trial.7I5M8OF4M0UW2	0.10152614842476322	-0.21437548995242142	0.049639778850690736	0.0457964579435116	11.1558914965	70.0
udca.trial.7IA7T7C7RZOOT	0.23448277469065143	-0.01911296104978281	0.07592578314468013	0.07016084278154514	13.252722818499999	105.0
udca.trial.7J9NPP8PUEKC7	0.2167336448862357	-0.10727673897057517	-0.011938279070857302	0.05116876824119236	16.509432519500002	137.0
udca.trial.7KDG9KU0ZIMQP	-0.12561662059477763	0.011459320018686344	-0.2738486300864373	-0.10760465571410636	11.1500698995	70.0
udca.trial.7KLPHBTTQ27OD	-0.22208114349727545	-0.1551997124084384	-0.2134582950003063	-0.13161367817394315	7.3863130815	45.0
udca.trial.7LC8IKW15GXA1	-0.07618661566582549	-0.08755782069578234	-0.21522829783337066	-0.0665510921369266	10.4906119965	62.0
udca.trial.7LXIBT6NIG7YW	0.23267480012960012	0.0495281721126221	0.20848876578411416	0.11154652353053457	17.8417421455	156.0
udca.trial.7MAZ8Q0RPO42P	-0.014210810556410101	0.2300627411967879	0.08791086762369772	-0.048804878616210176	11.3865014795	62.0
udca.trial.7NRO3QG8D1OYA	0.17780971256964842	0.009108855351963974	0.1911118828281431	0.04526100549041545	14.4630391685	99.0
udca.trial.7NV1AYDE8LPAW	0.1261980216014259	-0.04488731390228035	0.12769894335844034	0.023650063311007073	13.891421882499998	117.0
udca.trial.7ONPA5IAY5GIE	-0.252826083178967	-0.07901006817227398	-0.19867126928461692	-0.07782497024249874	8.2221271335	37.0
udca.trial.7OPNYC7L6Z0E7	0.13463100915250617	-0.25148929481625765	-0.09046954296904285	0.04395911643484277	15.4705305415	126.0
udca.trial.7PHUFRPYCDTIB	0.08710035528275377	0.12041930976265712	0.09698331483284026	0.023035096132581905	14.567222736500002	104.0
udca.trial.7QL9S5MBA21L2	-0.1650122481483235	-0.20951524416906053	-0.29588122175876386	-0.10689253382663062	12.4393580665	66.0
udca.trial.7QLVWSJJKRIYG	0.17611746917806417	-0.0030381919898383922	0.18214905695589442	0.11193116441370968	13.068259624500001	97.0
udca.trial.7QO0UQM8UWKKA	-0.12430537999966908	-0.06502672111863123	-0.01703701731843926	-0.03831587630362503	11.0408025975	91.0
udca.trial.7QOMZDJH5M1XO	0.14529506917504562	-0.2109949503524317	-0.07540203803887088	-0.04095092846977735	15.947343890499996	134.0
udca.trial.83GTC1ZRC0IL	0.2087874269233655	-0.02197728744979509	0.04683466495167484	0.05902714376322569	14.738541171500001	117.0
udca.trial.867VX1XC6JHT	-0.017217677401902297	-0.20630583455554202	-0.18381415963540704	-0.0823763381110269	12.2611609895	118.0
udca.trial.8JHEJL11VWAN	0.06141302489754628	0.21437158816994797	0.24045428258882226	0.0788321490457125	11.1284052295	84.0
udca.trial.8Y3GPW6PPBLW	0.20827897871510836	-0.17743011966063024	0.00013038289075676266	0.0661761137187616	15.1432192625	130.0
udca.trial.9EWGBPVCA6HD	0.08377497415401654	-0.03173114850686995	-0.08920904104815265	0.0066814825196649654	14.0618660645	94.0
udca.trial.A3KZMUX6KL9I	-0.04300483750169626	-0.20632844391366836	-0.22673203091524044	-0.017968311822835006	9.8463043935	70.0
udca.trial.ABLA8MFTUJ5J	-0.19607538520576828	0.11187625556403266	0.0007977587878262195	-0.061604722907762796	10.2137131715	67.0
udca.trial.AEATYP3SXYE3	0.14441358393163337	0.008903500073941957	0.19050110302052944	0.10541231180297163	13.9057428905	119.0
udca.trial.AP275GK12F9C	0.09511858421370585	-0.10780262280792918	0.09861921185812725	0.08557850200135603	12.853261281500002	99.0
udca.trial.BFVOEOB5HVNB	-0.1830997262799716	-0.1303696176921992	-0.21407594582279654	-0.06013749854174982	9.290264690499999	74.0
udca.trial.BL4WFFW7XAK4	-0.23129480249135678	-0.26785402862311153	-0.2877800002519088	-0.10898997662381495	9.8812927095	58.0
udca.trial.BQCLLA7OLLQ9	0.16410062319740948	0.09831369152221406	0.23252853028912748	0.14226264736336983	12.849919166500001	93.0
udca.trial.BQE4G7HACPGX	0.08639501908302145	0.06455199956097278	0.1020241983345218	0.0402234453158774	13.274125463499999	94.0
udca.trial.BVNCGZ2CS4DQ	0.08199074185093082	-0.08757088410812362	-0.03527201513139253	0.04768457854420997	13.9997000865	112.0
udca.trial.BYCW71QBVJMA	0.0028142234907790006	-0.08865619690176021	-0.04693064514553724	-0.004691293047686176	11.815722940499999	74.0
udca.trial.C13YS1NWQ2LI	0.14642225210485854	-0.09804123565767872	0.03477877185870677	0.017478122869666175	13.1359562485	104.0
udca.trial.C5R25W0OG04X	-0.03629002377695682	-0.22600666300321381	-0.08506317670279354	0.004119365267657429	11.2201647715	77.0
udca.trial.CX6O2103KXWA	-0.20158364871306442	-0.21364526459595878	-0.23409897498712592	-0.09099284882051205	10.2207822695	76.0
udca.trial.D4JB5Y0UEAO9	-0.10951534340549661	-0.06256388379825197	0.039117599836397565	-0.06267047212859574	9.6020627255	63.0
udca.trial.E3QAIM8TJJA0	-0.07823715194011222	0.25327404630336103	0.12825430059574847	0.023951364864344293	10.2041902215	68.0
udca.trial.E98FOM3Z8L8G	-0.16696708421901485	-0.23810661750822842	-0.2937032216678801	-0.08023588493269677	11.850760468499999	92.0
udca.trial.EZYV7ZBW5U53	-0.05098893023613337	-0.16733068178496494	-0.15428730724520207	0.006291173177843581	10.1235928025	71.0
udca.trial.F5838QWYL91W	0.15049016804325582	0.1824937040449272	0.2593229913593923	0.11255352423902394	13.073109369500001	114.0
udca.trial.F7RRJFU1X8Q5	0.05837211512610412	0.18898507530246705	0.21370054490639104	0.12797510806383477	12.8191141955	94.0
udca.trial.FFDBSL4W08JR	0.1148689523116582	0.03508985898225065	0.0738060919842187	0.05754918319005008	12.6331991405	79.0
udca.trial.FH32U251K5DX	-0.25535800016688004	-0.04121654338664241	-0.27625001887098083	-0.0971390192611345	7.5957081845	33.0
udca.trial.FNZR19VTZNT6	-0.018621262914684165	-0.011329940725698751	0.04618081382779053	0.028227827982972884	10.6859035025	81.0
udca.trial.FT8Z21GWF2PZ	-0.032932396916142935	0.05940398223552567	0.023431608244262082	-0.07842954217309803	12.4544558805	97.0
udca.trial.FVSNCQDZR2E8	0.1538172344222065	-0.14034909931210215	-0.017918795074956105	0.06974117061207452	16.1414634355	130.0
udca.trial.FYJPXQBKLLDG	-0.09761816694840973	0.07795117004301942	-0.004528009777114276	-0.01775275440694503	11.2097078125	81.0
udca.trial.GWOBFXTU3ASQ	-0.15119591384451334	-0.2617017837058116	-0.232306619023744	-0.10153788009874175	10.0303365185	71.0
udca.trial.HLCUR2VODPKV	-0.23952056403697902	-0.24245755042283715	-0.3082002143921167	-0.1149969027505323	8.5371967675	51.0
udca.trial.HQUZX2QU2RJB	0.11756518957883333	0.2078290186431231	0.19249308481031482	0.04515390825118757	13.4759736445	84.0
udca.trial.I6U29OIIVJKP	-0.06607695281865184	0.09761104374882501	0.07532104256557588	-0.057242343885841755	11.2721228315	87.0
udca.trial.IBH5NIVALH44	0.0250504307217982	0.3199141885609584	0.21352120817102185	0.039288977979314146	8.756835225500001	45.0
udca.trial.IEMYL50OMY5R	-0.17412195332935257	-0.1993139529640184	-0.16734916567912456	-0.08221308822927209	11.1833410975	73.0
udca.trial.IKO555H8IW9	-0.26013821016211763	-0.015544004158384153	-0.11726545323363889	-0.13079249570322488	8.5923092365	44.0
udca.trial.J3YV3ACYTQLL	-0.005951575408994884	-0.17445038605562344	-0.09504729127234383	0.03298744025281683	11.560879568499999	95.0
udca.trial.JBZ5P1VM3OHM	0.04068780654170533	-0.34540466861812713	-0.15925343085395963	-0.04667852649619806	13.3373090565	105.0
udca.trial.JNIXA3Z694GA	0.03373392288046466	-0.2081622984915279	-0.18930090333192431	-0.017039752073646636	12.270015161499998	94.0
udca.trial.JTFSSQ2554H5	-0.11096274942635473	-0.07447921866732152	-0.21521823751993902	-0.05888150288995616	10.0985985545	65.0
udca.trial.KEPM10OI4F60	-0.19061801552339822	-0.14239114407748665	-0.19775834311296572	-0.08035848044476988	9.6708050535	70.0
udca.trial.KMPWMS75ED21	-0.18495675704961737	0.3023157399303021	0.16286356248339948	-0.056236070707897386	8.946470937499997	54.0
udca.trial.KWTMBP5H28T8	-0.02610673196181978	-0.10422813182320967	-0.04617636550083321	0.047876956959454986	10.5369809135	78.0
udca.trial.L41IJ60SB7LU	0.007618902922374993	-0.24386243429877455	-0.2340533509066153	-0.08030005502367488	13.524872504500001	91.0
udca.trial.LZ0LELL4BNFU	0.11072880575012901	0.2422172253862589	0.2618463623691533	0.03505167520443314	12.2646164125	77.0
udca.trial.M1H7ZFZ05FMR	-0.02403517271918456	0.19204433540130003	0.11072588464283924	0.08890969110009243	10.7065597245	79.0
udca.trial.MPJMNNSJQD1I	-0.15613859421430923	-0.2937957578058654	-0.3450705006551411	-0.08772170912339015	10.7785839775	71.0
udca.trial.NDTFM6MKTTR8	-0.06963176623440763	0.10430859976653642	0.043863844182610676	-0.002867562839560831	9.4869453855	54.0
udca.trial.NNO85VAT82GS	-0.058592094742836026	-0.36101088850524804	-0.22386838025050165	-0.06927375469941828	14.3924212825	81.0
udca.trial.NZ38UH8XT4G3	0.032799787530484854	0.010458292455941164	0.06504040387795289	0.10462460020798292	12.891098380499999	99.0
udca.trial.O9LOW0F2NY9P	-0.12964158748252622	0.04197249790924273	0.02807839748250946	-0.06424121419835693	12.1507310575	96.0
udca.trial.OH7955PWQY3B	0.1103364478950239	-0.10072720488298609	-0.06046435775073374	-0.009546429654221054	12.2692415805	88.0
udca.trial.OKBJ7ULP1BEA	-0.21303433554506512	0.15348243918515772	-0.01578723592179844	-0.06358508680870303	7.4605032735	38.0
udca.trial.OZPZSGEOVPSY	0.1767115655080697	-0.012372886919385423	0.10589795012214934	0.07573368298046712	14.4068951155	113.0
udca.trial.P8CF155MV52D	0.1373917455551899	0.163709624363378	0.22791924477819217	0.11713493656751175	12.1767565385	87.0
udca.trial.PJ3S7WLUZLXM	0.20151841650075641	0.09240569065070699	0.16811301893910088	0.09116293867616368	14.3062920435	113.0
udca.trial.PR42TO4I9JTN	0.19983992652204313	-0.010489804857806852	0.10228616472003689	0.07118004191841208	14.6150482845	112.0
udca.trial.Q3RGT9ZX9F93	-0.07403974616782748	0.18922788968695745	0.12626723096785997	0.00036994593091766625	11.6756093315	75.0
udca.trial.Q90OU1KZOU5W	-0.05552508565217781	0.06484431077997298	0.051613490199547	-0.06698281849935828	13.1145009255	81.0
udca.trial.QEIU01G5DW4C	0.2029809784574253	0.21571126738218713	0.2573468482100903	0.05734726237089348	13.855411336499998	101.0
udca.trial.QF6HHVY1UH8E	-0.17488759120426928	-0.11536874448243772	-0.15385467048492743	-0.07113380372376892	9.6991676255	53.0
udca.trial.QKFPINJ49W57	0.008350457404486865	-0.09215952242579746	-0.1379623875938134	-0.059648799544915816	8.404095356500001	33.0
udca.trial.QPA76SWDICZL	-0.09281745251128648	0.2366023708284022	0.18736149386843834	-0.039924254072305536	11.6298720525	90.0
udca.trial.QSG04F1RJU18	-0.1884568228782736	-0.309583727043708	-0.09961401566981451	-0.02446923094897869	6.395556480500001	37.0
udca.trial.R37DB6HZOAWH	-0.16257000505318103	0.08212651933261111	-0.05412514720971371	-0.06739942026481294	8.712198966499999	56.0
udca.trial.R8F2H0TGCM2M	0.14378402843603824	0.1070354986235917	0.16501290392965792	0.10960861055955815	11.9658269115	95.0
udca.trial.RDB303GBC6NO	0.1976316722782981	-0.039192709934010354	0.0848800891546922	0.11320262186341194	14.5396390635	115.0
udca.trial.ROH6JH4CNLLC	0.02232478571560554	0.1744538243711511	0.22193708365003015	0.05309220582179863	11.296492291500002	75.0
udca.trial.S6L6U5LBLF8K	-0.11353672288756061	0.09404005221836197	-0.010845910434851773	-0.10652942677594487	11.864314623499999	83.0
udca.trial.SPYZ9LSHPBD8	0.16976658047439872	-0.04455843085427777	0.017120592605083213	0.03520806129089392	14.342117986500002	106.0
udca.trial.SSH4PDFZA7AT	-0.07919048266742852	-0.1433200579324173	0.07605353627209235	0.07647547345892303	10.2374667865	87.0
udca.trial.SSINKAPL1B1H	-0.13406533717396912	-0.19602341207721544	-0.2463361646416163	-0.09661530768207444	11.638508925500002	78.0
udca.trial.T7VL9Z8Z4LPH	0.17853274014086945	0.12258060856834449	0.13905672419117168	0.04791433755245709	12.6772348105	81.0
udca.trial.TAMNUZ6JZ4OP	0.002740079695550866	-0.023875996152163653	0.005786967834507814	0.02893632412291978	11.3437411575	90.0
udca.trial.U45OU9LNI0B8	-0.053701357844968656	0.24370454914700518	0.2428239462269733	0.04552667727780337	10.4418455255	64.0
udca.trial.U7BHRVR1JHCV	0.14090197807605234	0.22567725516038437	0.24318670608544588	0.06710867524492073	13.2432826705	94.0
udca.trial.UB4NWI6VHC27	-0.044872411705408705	-0.02664691942681788	0.07393698032690367	0.0098135539863641	11.340816043499999	98.0
udca.trial.UBX2ASU7IB5M	-0.034941122575698744	0.14842288734309608	0.17339974019818033	0.03907785830339918	9.9292755855	64.0
udca.trial.V0K2R0MG1M73	-0.07775967578322991	-0.2538552111893663	-0.2058759181859788	-0.11780244127312112	13.6778729525	104.0
udca.trial.V3CO6XTMN8WZ	0.12973773950070797	-0.00399967007788328	-0.07638372923390922	0.015979321729987044	13.735221613499998	107.0
udca.trial.V627X0HLQO5J	-0.15488692738820065	-0.03606266353869227	-0.09585938509313609	-0.08767933253331989	11.2575200955	84.0
udca.trial.VBCYSPC9X6T0	0.0969303780864641	-0.15292972209397074	-0.00483868408114501	-0.006441887930838971	13.052341826500001	94.0
udca.trial.VFYJBMFFW0LR	-0.04569120493489488	0.18690807565217474	0.1278069787820039	-0.009186622648716534	11.615386190499999	79.0
udca.trial.VGV3YP7FM8RG	-0.06429568177732838	0.33074214494381066	0.05846014786272461	-0.05055614437483426	10.494566300499999	65.0
udca.trial.VWVP688Q64JI	0.20035603668494867	0.23620686560474843	0.20765666150517137	0.1387156721506764	13.595383512499998	106.0
udca.trial.WS0AY7JBJNXX	0.1539856166050868	-0.1703546460557644	-0.19514370443994852	0.0019591674213157904	13.940441583499998	96.0
udca.trial.WSNYG218091Z	0.13599518371407512	-0.25582444709395213	-0.1315891172569337	0.02041125223094614	13.6713258575	114.0
udca.trial.X8VXXW302O50	-0.001720619406393159	0.018546055771921557	-0.055050060999457535	0.01694500164805509	12.2500819965	96.0
udca.trial.XGA3WQDCN4NN	0.09378446144851715	0.22460434942043483	0.19702875990987317	0.06096285966532664	13.125430191500001	91.0
udca.trial.YHKICK106B4K	0.07113741689281622	-0.06486496602172122	0.023364916020641578	0.04954654391442282	13.9106903555	119.0
udca.trial.YSY068PJ09D7	0.008410148866133322	0.027239184014991032	0.061459924706120016	-0.0013528193672455024	12.1467295055	96.0
udca.trial.ZP0PG81PV4NZ	0.23410794629946963	-0.1714414681623449	-0.1187424997823314	0.02873023136106512	15.704112060499996	115.0
udca.trial.ZU9XGZMSAJKS	-0.04866481545565839	-0.005197005832302264	-0.03337804406153807	-0.07487667113768906	12.6576861565	93.0
